HALTER_ID,OWNER_AGE,GENDER,CITY,DISTRICT,BREED1,BREED1_MUTT,BREED2,BREED2_MUTT,RASSENTYP,BIRTH_YEAR_DOG,GENDER_DOG,DOG_COLOR
87626,61-70,m,12,123,Labrador Retriever,Mischling,,,I,2004,m,hellbraun
87631,51-60,w,9,92,Berger blanc Suisse,,,,I,2012,w,weiss
87636,51-60,w,10,101,Sennenhund,Mischling,,,I,2006,m,tricolor
87639,41-50,w,9,92,Italienisches Windspiel,,,,K,2012,w,rot/braun
87643,61-70,m,10,101,Yorkshire Terrier,,,,K,2003,w,black/tan
87648,51-60,w,10,101,Australian Shepherd,,,,I,2003,m,schwarz/grau/weiss
87649,61-70,m,3,33,Labrador Retriever,,,,I,2002,w,blondfarben
87650,41-50,w,2,21,Labrador Retriever,,,,I,2003,m,schwarz
87653,41-50,w,5,52,Mischling klein,,,,K,1999,m,schwarz/braun/grau
87657,31-40,m,5,52,West Highland White Terrier,,,,K,2003,m,weiss
87660,31-40,w,2,24,Sennenhund,,Labrador Retriever,,I,2003,w,braun/schwarz
87668,41-50,w,3,31,Spinone,Mischling,,,I,2002,w,beige
87668,41-50,w,3,31,Griffon,,,,I,2009,w,braun/schwarz/weiss
87669,41-50,m,8,83,Vorstehhund,Mischling,,,I,2003,w,schwarz/braun
87672,51-60,w,7,73,Bearded Collie,,,,I,2003,m,grau/weiss
87675,51-60,m,9,92,Schäfer,Mischling,,,I,2003,m,rot/weiss
87699,61-70,w,4,41,Collie,,,,I,2011,m,beige/weiss
87702,41-50,w,7,71,Jack Russel Terrier,,,,K,2002,m,tricolor
87707,51-60,m,7,71,Bergamasker,,,,I,2015,w,grau/weiss/schwarz
87720,71-80,w,11,111,Kromfohrländer,Mischling,,,I,2002,w,weiss/braun
87723,41-50,m,12,121,Deutsche Dogge,,,,I,2012,m,gelb
87731,51-60,w,7,72,Labrador Retriever,,,,I,2012,m,braun
87738,41-50,w,10,101,Chihuahua,,,,K,2012,m,blue/tan
87738,41-50,w,10,101,Chihuahua,,,,K,2008,m,braun/schwarz
87739,91-100,m,7,74,Jack Russel Terrier,,,,K,2003,m,weiss/braun
87741,31-40,w,7,71,Labrador Retriever,,,,I,2000,w,hellbraun
87754,51-60,w,3,33,Vizsla,Mischling,,,I,2003,w,braun
87757,41-50,w,7,72,Bolonka Zwetna,,,,K,2014,m,schwarz/weiss
87760,51-60,m,9,91,Beagle,,,,K,2004,m,tricolor
87772,51-60,w,11,111,Husky,Mischling,,,I,2002,w,weiss
87773,41-50,m,9,92,Pudel,,,,K,2003,m,apricot
87776,51-60,w,7,74,Yorkshire Terrier,,,,K,2008,w,black/tan
87783,41-50,m,9,92,Yorkshire Terrier,Mischling,,,K,2003,w,braun/schwarz
87788,51-60,m,6,61,Border Collie,,Labrador Retriever,,I,2002,w,braun/weiss
87796,51-60,m,2,24,Berner Sennenhund,,,,I,2002,w,schwarz/weiss
87801,51-60,m,11,111,Mischling klein,,,,K,2004,m,hellbraun
87803,41-50,w,3,34,Husky,Mischling,,,I,2003,w,weiss/braun
87804,71-80,w,11,115,Border Terrier,,,,K,2004,w,blue/tan
87807,51-60,m,6,61,Chihuahua,,,,K,2003,m,wildfarbig
87816,51-60,w,3,33,Schäfer,Mischling,,,I,2003,w,braun
87819,61-70,w,7,72,Jack Russel Terrier,Mischling,,,K,1998,m,rot/weiss
87821,51-60,m,11,119,American Staffordshire Terrier,,,,II,2004,m,dunkel gestromt
87828,71-80,w,6,63,Pudel,Mischling,,,K,2009,m,weiss
87830,61-70,m,11,119,Mischling klein,,,,K,2004,w,braun/schwarz
87832,41-50,m,11,119,Schäfer,Mischling,,,I,2014,m,schwarz
87839,61-70,w,11,119,Mischling klein,,,,K,2004,m,beige
87855,51-60,w,7,74,Cairn Terrier,,,,K,2002,w,dunkel gestromt
87857,31-40,w,11,111,Appenzeller,,Labrador Retriever,,I,2002,w,schwarz/weiss
87859,41-50,m,10,102,Cairn Terrier,,,,K,2003,w,brindle
87860,61-70,m,7,74,Welsh Springer Spaniel,,,,I,2004,w,rot/weiss
87864,61-70,w,9,91,English Setter,Mischling,,,I,2004,w,beige/rot
87865,41-50,w,11,119,Mischling klein,,,,K,2002,w,grau/weiss
87868,41-50,m,5,51,Tervueren,,,,I,2003,m,rot/braun
87869,71-80,w,8,83,Zwergpudel,,,,K,1999,m,grau
87876,41-50,m,9,91,Terrier,,Toy Pudel,,K,2004,w,schwarz
87882,41-50,w,2,21,Mischling klein,,,,K,2004,m,schwarz/grau/weiss
87893,51-60,w,5,52,Shih Tzu,,,,K,2003,w,weiss/beige
87899,61-70,w,7,72,Cairn Terrier,,,,K,2004,m,brindle
87900,51-60,m,10,101,Dackel,,Terrier,,K,2003,w,schwarz/braun/weiss
87905,51-60,w,6,63,Coton de Tulear,,,,K,2004,m,weiss
87908,71-80,m,2,23,West Highland White Terrier,,,,K,2004,w,weiss
87909,31-40,m,3,33,Golden Retriever,,,,I,2009,m,braun
87913,41-50,w,12,121,Mischling klein,,,,K,2008,w,braun/schwarz
87913,41-50,w,12,121,Zwergpudel,,,,K,2015,w,silber
87913,41-50,w,12,121,Zwergpudel,,,,K,2010,m,schwarz
87913,41-50,w,12,121,Zwergpudel,,,,K,2009,w,braun
87913,41-50,w,12,121,Mittelpudel,,,,K,2012,w,schwarz
87913,41-50,w,12,121,Shih Tzu,,,,K,2005,w,gold/weiss
87916,71-80,w,9,92,Prager Rattler,,,,K,2003,m,schwarz
87924,61-70,m,12,121,Appenzeller Sennenhund,,,,I,2014,w,tricolor
87929,41-50,w,9,92,Mops,,,,K,2009,w,beige
87931,51-60,w,11,119,Labrador Retriever,,Golden Retriever,,I,2004,m,gelb
87932,51-60,m,10,102,Riesenschnauzer,,,,I,2004,w,schwarz
87938,61-70,m,10,101,Golden Retriever,,,,I,2004,m,golden
87940,71-80,m,7,74,Labrador Retriever,Mischling,,,I,2005,m,schwarz
87941,71-80,w,7,74,Border Terrier,,,,K,2004,w,blue/tan
87942,41-50,m,4,42,Schäfer,Mischling,,,I,2000,w,schwarz/braun
87943,51-60,w,3,33,Golden Retriever,,,,I,2004,w,beige
87944,51-60,w,2,21,Continental Bulldog,,,,I,2007,w,gestromt
87945,31-40,w,1,11,Mischling gross,,,,I,2011,w,braun
87946,51-60,w,4,44,Jack Russel Terrier,,,,K,2002,w,weiss/braun
87947,51-60,m,10,102,Münsterländer,,,,I,2004,w,schwarz/weiss
87948,51-60,w,9,92,Yorkshire Terrier,,,,K,2006,w,black/tan
87948,51-60,w,9,92,Chihuahua,,,,K,2009,w,weiss
87954,51-60,m,8,82,Lagotto Romagnolo,,,,I,2004,m,weiss/schwarz
87956,41-50,m,3,33,Vizsla,,,,I,2009,m,braun
87957,71-80,w,8,83,Riesenschnauzer,,,,I,2013,w,schwarz
87961,51-60,w,11,115,Mischling klein,,,,K,2004,m,schwarz/weiss
87964,51-60,w,12,122,Mischling klein,,,,K,2004,w,schwarz
87965,71-80,m,4,44,Dackel,Mischling,,,K,2005,m,weiss/schwarz
87966,41-50,w,11,115,Labrador Retriever,,Appenzeller,,I,2004,w,schwarz/weiss/braun
87977,31-40,w,5,51,Labrador Retriever,Mischling,,,I,2002,w,schwarz
87978,51-60,w,12,122,Staffordshire Bull Terrier,,,,II,2002,w,beige/weiss
87982,41-50,m,12,122,Yorkshire Terrier,Mischling,,,K,2006,w,schwarz/gelb
87985,51-60,m,7,71,Galgo,,,,I,2012,w,braun gestromt
87985,51-60,m,7,71,Whippet,,,,I,2002,w,schwarz
87988,51-60,w,6,63,Labrador Retriever,,,,I,2002,m,schwarz
87989,71-80,w,6,63,Beagle,,,,K,2003,m,schwarz/weiss/braun
87990,51-60,w,7,72,Berger des Pyrenées,,,,I,2004,m,fauve
87998,41-50,w,1,11,Boston Terrier,,,,K,2004,m,schwarz/weiss
88012,51-60,m,1,12,Irish Terrier,,,,I,2003,m,rot
88014,31-40,m,3,31,Mischling klein,,,,K,2007,m,weiss
88014,31-40,m,3,31,Terrier,Mischling,,,K,2004,m,braun
88016,41-50,m,2,24,Parson Jack Russell Terrier,,,,K,2005,w,weiss/beige
88017,31-40,m,9,92,Mischling klein,,,,K,2004,m,schwarz/weiss
88022,71-80,w,5,51,Zwergpudel,,,,K,2015,m,weiss
88031,51-60,w,2,23,Parson Jack Russell Terrier,,,,K,2004,m,tricolor
88032,61-70,w,3,34,Mischling klein,,,,K,2007,w,schwarz/braun
88038,51-60,m,11,119,Appenzeller,,,,I,2014,w,tricolor
88046,51-60,w,6,63,Deutscher Schäfer,,,,I,2004,w,grau/braun
88052,51-60,w,3,31,Bergamasker,Mischling,,,I,2010,m,beige
88053,51-60,w,2,23,Sennenhund,Mischling,,,I,2012,m,tricolor
88061,41-50,w,9,91,Appenzeller Sennenhund,,,,I,2004,w,schwarz/braun/weiss
88067,31-40,w,12,121,Rehpinscher,,,,K,2009,w,rehbraun
88068,61-70,m,9,91,Border Terrier,,,,K,2004,m,rot/braun
88071,51-60,w,5,52,Appenzeller,,,,I,2004,w,tricolor
88077,51-60,m,8,81,Irish Setter,Mischling,,,I,2004,w,golden
88081,71-80,w,7,74,Welsh Corgi,,,,K,2004,w,schwarz/weiss
88082,21-30,w,7,74,Alaskan Malamute,,,,I,2004,w,schwarz/grau/weiss
88084,31-40,w,10,101,Nova Scotia Duck Tolling Retriever,,,,I,2004,w,rot/weiss
88087,51-60,w,7,74,Kromfohrländer,,,,I,2004,m,weiss/braun
88095,81-90,m,10,101,Deutscher Schäfer,,,,I,2004,w,braun/schwarz
88096,71-80,m,10,101,Labrador Retriever,,,,I,2014,m,schwarz
88099,61-70,w,10,101,Mops,,,,K,2003,m,beige
88101,41-50,m,2,24,Beagle,,,,K,2013,w,tricolor
88101,41-50,m,2,24,Beagle,,,,K,2004,w,tricolor
88108,71-80,w,11,111,Cairn Terrier,,,,K,2004,m,schwarz/rot
88113,71-80,w,7,71,Zwergpudel,,,,K,2013,m,schwarz
88113,71-80,w,7,71,Grosspudel,,,,I,2008,m,weiss
88114,51-60,w,6,61,Biewer Yorkshire Terrier,,,,K,2015,w,tricolor
88119,61-70,w,2,24,Jack Russel Terrier,,,,K,2003,m,tricolor
88120,51-60,m,8,82,Golden Retriever,,,,I,2002,m,golden
88132,41-50,m,5,52,Mischling klein,,,,K,2004,w,weiss/creme
88133,61-70,m,6,63,Appenzeller Sennenhund,Mischling,,,I,2010,m,tricolor
88137,61-70,m,7,73,Dachshund,,,,K,2004,m,schwarz/rot
88138,41-50,w,11,119,Terrier,Mischling,,,K,2004,m,schwarz/weiss
88143,51-60,w,9,91,Mittelpudel,,,,K,2005,m,schwarz
88146,61-70,m,1,13,Terrier,Mischling,,,K,2001,m,schwarz
88148,41-50,w,4,42,Mischling klein,,,,K,2008,m,beige
88151,71-80,w,12,122,Chow Chow,,,,I,2004,w,braun
88153,41-50,m,11,115,Labrador Retriever,,,,I,2004,m,gelb
88162,51-60,m,9,91,Mastiff,Mischling,,,I,2009,m,blondfarben
88163,41-50,w,10,102,Mischling klein,,,,K,2004,w,braun
88168,71-80,m,7,74,Deutscher Schäfer,,,,I,2012,w,schwarz/braun
88171,41-50,w,7,74,Mischling klein,,,,K,2004,w,weiss/beige
88172,61-70,w,11,111,Zwergpinscher,,,,K,2004,m,braun
88178,31-40,w,9,92,Chihuahua,,,,K,2013,w,braun
88178,31-40,w,9,92,Chihuahua,,,,K,2010,w,weiss
88183,51-60,w,8,83,Malteser,Mischling,,,K,2014,m,weiss/beige
88189,71-80,w,8,83,Golden Retriever,,,,I,2004,w,golden
88190,61-70,w,11,115,Border Collie,Mischling,,,I,2004,w,schwarz/weiss/braun
88190,61-70,w,11,115,Mischling klein,,,,K,2006,m,braun
88191,71-80,w,9,92,Appenzeller,,Entlebucher Sennenhund,,I,2004,w,tricolor
88193,61-70,w,12,122,Riesenschnauzer,,,,I,2004,m,schwarz
88196,71-80,w,11,111,Schäfer,,,,I,2004,w,schwarz/gelb
88201,51-60,w,11,115,Mischling klein,,,,K,2011,m,schwarz/braun
88204,51-60,m,5,51,Collie,,,,I,2013,m,tricolor
88204,51-60,m,5,51,Deutscher Schäfer,,,,I,2010,w,schwarz
88209,41-50,m,10,101,Labrador Retriever,Mischling,,,I,2012,m,schwarz
88217,41-50,m,6,63,Rhodesian Ridgeback,,,,I,2004,m,hellbraun
88218,51-60,w,4,42,Collie,Mischling,,,I,2004,w,weiss/schwarz/braun
88222,31-40,w,10,101,Schäfer,Mischling,,,I,2004,m,braun/weiss/schwarz
88229,31-40,w,3,33,Labrador Retriever,,,,I,2004,m,schwarz
88232,71-80,w,6,61,Golden Retriever,Mischling,,,I,2004,m,golden
88236,51-60,m,9,92,Labrador Retriever,Mischling,,,I,2004,m,schwarz
88237,41-50,m,9,92,Malamut,,,,I,2004,w,schwarz/weiss
88242,61-70,w,8,82,Pekingese,Mischling,,,K,2004,w,hellbraun
88242,61-70,w,8,82,Mischling klein,,,,K,2004,m,weiss/rot
88248,41-50,w,2,23,Tibetan Spaniel,,,,K,2007,w,braun/weiss
88250,31-40,w,7,74,Sibirischer Husky,,,,I,2011,w,schwarz/weiss
88250,31-40,w,7,74,Sibirischer Husky,,,,I,2014,m,weiss/braun/schwarz
88250,31-40,w,7,74,Sibirischer Husky,,,,I,2012,w,schwarz/weiss
88250,31-40,w,7,74,Sibirischer Husky,,,,I,2006,m,schwarz/weiss
88250,31-40,w,7,74,Sibirischer Husky,,,,I,2014,m,weiss/braun/schwarz
88250,31-40,w,7,74,Sibirischer Husky,,,,I,2002,m,schwarz/weiss
88250,31-40,w,7,74,Sibirischer Husky,,,,I,2005,w,silbergrau
88250,31-40,w,7,74,Sibirischer Husky,,,,I,2009,w,schwarz/weiss
88251,41-50,w,4,44,Jack Russel Terrier,Mischling,,,K,2004,w,braun/weiss
88251,41-50,w,4,44,Pinscher,,,,K,2008,w,braun
88260,51-60,w,2,21,English Cocker Spaniel,,,,K,2009,m,blauschimmel
88262,61-70,w,6,61,Shih Tzu,,,,K,2004,m,schwarz/weiss
88262,61-70,w,6,61,Coton de Tulear,,,,K,2005,m,weiss
88269,41-50,m,10,102,Mischling klein,,,,K,2004,w,schwarz
88271,41-50,w,9,91,Mischling klein,,,,K,2010,w,beige
88275,71-80,w,6,63,Deutscher Boxer,,,,I,2004,m,dunkel gestromt
88279,41-50,w,6,61,Jack Russel Terrier,,,,K,2001,m,schwarz/weiss
88279,41-50,w,6,61,Labrador Retriever,,Rottweiler,,I,2003,w,schwarz
88280,61-70,m,1,13,Mischling klein,,,,K,2004,m,schwarz
88292,61-70,w,10,101,Cavalier King Charles Spaniel,,,,K,2011,m,ruby
88294,41-50,m,11,115,West Highland White Terrier,,,,K,2004,w,weiss
88296,41-50,m,10,101,Tibetan Spaniel,,,,K,2011,m,beige
88298,41-50,w,9,92,Chihuahua,,,,K,2013,m,hellbraun
88302,41-50,w,12,123,American Staffordshire Terrier,,Pit Bull Terrier,,II,2004,m,schwarz
88304,51-60,w,7,72,West Highland White Terrier,,,,K,2004,m,weiss
88305,51-60,w,2,23,Lhasa Apso,,,,K,2004,w,sandfarbig
88311,51-60,w,12,122,Yorkshire Terrier,,,,K,2005,m,steelblue/tan
88320,51-60,w,2,23,Bichon frisé,,,,K,2004,m,weiss
88331,41-50,w,11,115,Podenco,Mischling,,,I,2004,w,hellbraun
88337,41-50,w,3,33,Yorkshire Terrier,,,,K,2004,m,schwarz/braun
88339,61-70,w,9,91,Havaneser,,,,K,2014,m,weiss
88340,41-50,w,9,92,Lhasa Apso,Mischling,,,K,2007,w,weiss/beige
88345,61-70,m,12,123,Gordon Setter,,,,I,2004,m,schwarz/braun
88347,51-60,w,7,73,Mischling klein,,,,K,2010,w,weiss/braun
88348,31-40,w,12,123,Mittelschnauzer,,,,I,2005,m,schwarz
88350,41-50,w,9,92,Zwergpinscher,,,,K,2004,m,rot/braun
88353,41-50,m,7,72,Labrador Retriever,,,,I,2004,w,blondfarben
88360,71-80,w,3,33,Tervueren,,,,I,2004,w,braun/schwarz
88364,61-70,w,11,119,Yorkshire Terrier,,,,K,2004,w,blue/tan
88366,41-50,w,3,34,Yorkshire Terrier,,,,K,2004,m,schwarz/braun
88376,31-40,w,7,72,Labrador Retriever,,,,I,2005,w,schwarz
88378,31-40,m,9,91,Jack Russel Terrier,,,,K,2004,m,tricolor
88380,61-70,m,9,91,Rehpinscher,,,,K,2004,m,braun
88381,51-60,w,7,74,Zwergpinscher,,Rehpinscher,,K,2012,w,braun
88384,41-50,w,6,63,West Highland White Terrier,,,,K,2001,w,weiss
88388,61-70,m,9,92,Basset,Mischling,,,K,2003,m,schwarz/weiss
88389,41-50,m,4,44,Tibetan Spaniel,,,,K,2011,m,blond/weiss
88389,41-50,m,4,44,Mischling klein,,,,K,2013,m,braun/weiss
88390,51-60,w,9,91,Bergamasker,,Schäfer,,I,2005,m,schwarz/braun/grau
88395,41-50,w,6,61,Japan Chin,,,,K,2005,m,weiss/schwarz
88396,71-80,w,2,24,Australian Silky Terrier,,,,K,2004,m,blue/tan
88398,61-70,w,9,92,Lhasa Apso,,,,K,2004,m,schwarz/weiss
88401,61-70,w,11,115,Tibet Terrier,,Spaniel,,K,2004,m,schwarz/braun
88401,61-70,w,11,115,Tibetan Spaniel,,,,K,2009,m,schwarz/weiss
88402,61-70,w,8,83,Polski Owczarek Nizinny,,,,I,2004,m,schwarz/weiss
88405,41-50,w,7,74,Spinone,Mischling,,,I,2007,w,grau/braun
88406,31-40,w,9,92,Jack Russel Terrier,,,,K,2005,w,tricolor
88408,61-70,m,11,111,Mischling klein,,,,K,2004,w,schwarz/braun
88415,51-60,w,6,61,Nova Scotia Duck Tolling Retriever,,,,I,2012,m,rot/weiss
88420,71-80,w,6,61,Mischling klein,,,,K,2003,w,tricolor
88421,51-60,m,10,101,Mischling klein,,,,K,2014,w,tricolor
88422,51-60,m,11,115,Border Collie,,Appenzeller,,I,2004,m,schwarz/weiss
88426,51-60,m,1,11,Belgischer Schäfer,Mischling,,,I,2005,w,schwarz
88437,61-70,m,9,92,Pekingese,,,,K,2004,m,braun/schwarz
88439,51-60,w,7,72,Terrier,Mischling,,,K,2004,m,hellbraun
88441,31-40,w,2,21,Kleinspitz,,,,K,2005,w,hellbraun
88444,51-60,w,7,73,Cairn Terrier,,,,K,2005,m,brindle
88455,41-50,w,7,74,Welsh Terrier,,,,K,1999,m,schwarz/rot
88462,31-40,w,7,73,Französische Bulldogge,,,,K,2003,m,schwarz/weiss
88471,61-70,w,10,101,Yorkshire Terrier,,,,K,2004,w,braun/schwarz
88473,41-50,m,2,24,Jack Russel Terrier,,,,K,2004,w,weiss/schwarz/braun
88475,51-60,w,11,119,Rehpinscher,Mischling,,,K,2012,w,schwarz/braun/weiss
88480,61-70,m,8,83,Dalmatiner,,,,I,2005,m,schwarz/weiss
88481,71-80,w,10,101,Jack Russel Terrier,,,,K,2007,m,tricolor
88481,71-80,w,10,101,Jack Russel Terrier,,,,K,2005,w,weiss/schwarz/braun
88483,41-50,m,7,74,Bergamasker,Mischling,,,I,2002,m,schwarz
88484,61-70,w,2,23,Mischling klein,,,,K,2005,w,beige
88485,41-50,w,3,33,Sheltie,,,,K,2014,w,tricolor
88490,41-50,w,12,121,Englische Bulldogge,,,,I,2005,m,weiss/beige
88493,41-50,m,10,101,Pinscher,,,,K,2001,m,schwarz/braun
88494,61-70,w,12,123,Coton de Tulear,,,,K,2005,m,weiss
88496,41-50,m,8,81,Continental Bulldog,,,,I,2005,w,weiss/schwarz/braun
88500,61-70,m,12,123,Labrador Retriever,,,,I,2004,w,schwarz
88505,31-40,m,10,101,Labrador Retriever,,,,I,2005,m,schwarz
88508,51-60,w,10,102,Lagotto Romagnolo,,,,I,2005,w,weiss
88510,41-50,w,10,101,Labrador Retriever,,,,I,2006,w,schwarz
88512,41-50,w,12,122,Pointer,Mischling,,,I,2003,w,schwarz/weiss
88516,61-70,w,12,123,Tibet Terrier,,Spaniel,,K,2004,m,braun/schwarz
88520,51-60,w,6,61,Tibet Terrier,,,,K,2005,m,schwarz/weiss
88521,71-80,w,11,115,Border Terrier,,,,K,2005,w,rot/schwarz
88526,31-40,w,4,44,Yorkshire Terrier,,,,K,2014,w,schwarz/braun
88528,41-50,w,12,121,Volpino,,,,K,2004,w,beige/weiss
88531,41-50,w,2,24,Mischling klein,,,,K,2005,w,grau/weiss
88535,41-50,m,9,92,Labrador Retriever,,,,I,2003,w,beige
88542,61-70,m,7,73,Border Collie,,,,I,2005,w,schwarz/weiss
88543,41-50,w,10,101,Altdeutscher Hütehund,,,,I,2005,w,schwarz/grau
88546,51-60,w,7,72,Parson Russell Terrier,,,,K,2014,w,tricolor
88547,41-50,m,3,34,Rhodesian Ridgeback,,,,I,2005,w,rotbraun
88559,61-70,w,8,82,Zwergpudel,,,,K,2005,w,schwarz
88559,61-70,w,8,82,Zwergpudel,,,,K,2013,m,braun
88564,41-50,m,5,51,Labrador Retriever,,,,I,2005,m,blondfarben
88565,31-40,w,9,92,Chihuahua,,,,K,2013,m,braun/weiss
88565,31-40,w,9,92,Chihuahua,,,,K,2011,m,beige
88567,61-70,w,6,63,Golden Retriever,Mischling,,,I,2004,m,schwarz
88571,51-60,w,3,33,Collie,,,,I,2005,w,blue/merle
88572,71-80,w,4,44,Yorkshire Terrier,,,,K,2007,w,blue/tan
88575,51-60,w,12,122,Labrador Retriever,,,,I,2005,m,schwarz
88579,61-70,w,2,21,Malteser,,,,K,2004,w,weiss
88580,51-60,w,9,92,Mischling klein,,,,K,2004,w,beige
88582,61-70,w,9,92,Havaneser,Mischling,,,K,2013,w,schwarz/weiss
88582,61-70,w,9,92,Pekingese,,,,K,2004,m,beige
88585,41-50,w,11,111,Pinscher,,,,K,2014,w,schwarz/braun
88585,41-50,w,11,111,Jack Russel Terrier,,,,K,2004,m,tricolor
88590,21-30,w,12,122,Chow Chow,,,,I,2004,m,beige
88594,71-80,m,2,21,Labrador Retriever,,,,I,2010,m,blondfarben
88595,21-30,w,12,121,Papillon,Mischling,,,K,2005,w,rot/schwarz
88601,61-70,m,6,61,Labrador Retriever,,,,I,2005,m,schwarz
88605,61-70,w,11,119,Jagdhund,,Terrier,,I,2005,w,beige/weiss
88609,51-60,w,1,13,Shiba Inu,,,,K,2005,m,rot/weiss
88614,51-60,w,7,72,Flat Coated Retriever,,,,I,2005,w,schwarz
88614,51-60,w,7,72,Flat Coated Retriever,,,,I,2013,w,schwarz
88616,41-50,m,3,33,Tibet Terrier,,,,K,2005,m,schwarz/weiss
88617,31-40,w,12,121,Spitz,,,,K,2012,w,schwarz
88618,51-60,m,7,71,Foxterrier,,,,K,2005,w,weiss/braun
88621,31-40,m,3,34,American Staffordshire Terrier,,,,II,2002,m,weiss/braun
88625,51-60,w,2,21,Lhasa Apso,,,,K,2005,w,zobel
88626,51-60,w,11,115,Labrador Retriever,,,,I,2015,m,gelb
88627,51-60,m,2,21,Labrador Retriever,,Schäfer,,I,2005,m,hellbraun
88628,61-70,w,2,23,English Cocker Spaniel,,,,K,2005,m,tricolor
88630,61-70,w,2,23,Golden Retriever,Mischling,,,I,2004,w,braun
88632,71-80,w,8,82,Tibet Terrier,,,,K,2005,w,zobel/weiss
88634,41-50,w,4,41,Jack Russel Terrier,,,,K,2005,m,tricolor
88636,51-60,m,9,92,Französische Bulldogge,,,,K,2010,m,beige/schwarz
88642,81-90,m,10,102,Chow Chow,Mischling,,,I,2005,m,rotbraun
88647,41-50,w,11,119,Volpino,,,,K,2004,m,weiss
88648,71-80,m,7,71,Mischling klein,,,,K,2004,w,weiss/grau
88650,51-60,w,11,115,Lhasa Apso,,,,K,2012,m,schwarz/braun/weiss
88650,51-60,w,11,115,Lhasa Apso,,,,K,2011,m,beige
88652,71-80,m,12,121,Jack Russel Terrier,,,,K,2005,w,schwarz/weiss/braun
88654,51-60,w,6,61,Basset Griffon vendéen,,,,I,2005,w,weiss/braun/schwarz
88656,31-40,w,10,101,Berger blanc Suisse,,,,I,2014,w,weiss
88657,61-70,w,3,33,Cairn Terrier,,,,K,2005,w,rot
88660,61-70,w,9,92,Yorkshire Terrier,,,,K,2002,m,grau/braun
88661,31-40,m,5,51,Dogo Argentino,,,,I,2010,w,weiss/schwarz
88663,61-70,w,11,119,Golden Retriever,,,,I,2005,m,beige
88664,41-50,m,8,83,Jack Russel Terrier,,,,K,2014,m,tricolor
88665,21-30,w,6,63,Podenco Ibicenco,,,,I,2005,w,rot/weiss
88670,51-60,w,4,44,Havaneser,,,,K,2012,m,tricolor
88671,71-80,m,1,11,Mischling klein,,,,K,2014,w,schwarz/weiss
88672,51-60,m,4,42,Jagdhund,Mischling,,,I,2005,m,schwarz
88676,51-60,w,1,12,Belgischer Schäfer,,,,I,2010,m,silber
88678,51-60,w,10,101,Papillon,,,,K,2013,w,tricolor
88678,51-60,w,10,101,Papillon,,,,K,2013,w,tricolor
88681,51-60,w,5,51,Mischling klein,,,,K,2011,w,braun
88684,61-70,m,2,24,Appenzeller,Mischling,,,I,2004,m,schwarz/weiss
88686,41-50,m,12,121,Pinscher,Mischling,,,K,2005,m,schwarz
88689,51-60,w,9,91,Labrador Retriever,,,,I,2005,w,schwarz
88692,61-70,m,7,74,Mischling klein,,,,K,2005,w,schwarz/braun
88696,21-30,w,12,122,Mops,,Französische Bulldogge,,K,2008,w,gestromt
88697,61-70,w,6,61,Irish Terrier,,,,I,2011,w,rot
88703,41-50,w,12,121,Deutscher Schäfer,,,,I,2004,m,schwarz/braun
88706,61-70,w,3,31,Spinone,,,,I,2012,m,weiss/orange
88708,41-50,w,2,24,Appenzeller,,,,I,2005,w,schwarz/weiss/braun
88710,41-50,m,8,82,Polski Owczarek Nizinny,,,,I,2005,w,weiss
88712,71-80,w,11,115,Schäfer,,,,I,2011,m,weiss
88717,31-40,w,10,101,Pudel,Mischling,,,K,2008,m,schwarz
88723,51-60,w,10,102,Malteser,,,,K,2005,w,weiss
88724,41-50,w,9,92,Mischling klein,,,,K,2000,w,schwarz/braun
88740,61-70,w,6,61,Golden Retriever,,,,I,2015,m,golden
88741,61-70,m,2,23,Tibet Terrier,,,,K,2005,m,weiss/schwarz
88742,51-60,w,12,122,Labrador Retriever,,,,I,2014,w,schwarz
88743,41-50,m,2,21,Dogge,Mischling,,,I,2000,w,weiss/schwarz
88743,41-50,m,2,21,Mischling klein,,,,K,2008,w,schwarz/weiss
88751,41-50,w,12,123,Pinscher,Mischling,,,K,2003,w,braun
88752,51-60,w,2,23,Grosspudel,,,,I,2004,w,weiss
88755,41-50,w,2,21,Scottish Terrier,,,,K,2003,w,schwarz/rot
88762,51-60,w,10,101,Pinscher,Mischling,,,K,2004,w,beige
88770,61-70,w,11,115,Dachshund,,,,K,2006,m,rot
88772,51-60,w,2,23,Cattle Dog,,,,I,2005,m,tricolor
88773,61-70,w,11,111,Pekingese,,,,K,2000,w,braun
88774,31-40,m,5,51,Rauhaar Dackel,,,,K,2003,w,braun/gold
88776,41-50,w,11,119,Deutscher Schäfer,,,,I,2013,w,beige/schwarz
88777,61-70,w,7,72,Cairn Terrier,,,,K,2005,m,beige
88780,41-50,m,4,44,Zwergspitz,,,,K,2005,m,hellbraun
88783,41-50,w,11,115,Toller,,,,I,2005,w,rot/weiss
88785,31-40,w,10,102,Mischling gross,,,,I,2015,w,weiss
88789,71-80,w,10,101,Jack Russel Terrier,,,,K,2004,w,weiss/schwarz/braun
88797,31-40,w,1,11,Malteser,,,,K,2005,m,weiss
88803,41-50,w,10,102,Malteser,,,,K,2003,m,weiss
88806,51-60,w,12,123,Chihuahua,Mischling,,,K,2005,w,schwarz/weiss
88806,51-60,w,12,123,Chihuahua,,,,K,2006,w,schwarz/weiss
